parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,wise1,wise2,av50
      0.88867426,       11.502064,12.151141 ,10.747    ,      9.69300,      9.09000,      8.91400,      8.87800,      8.96800,      0.59887323
      0.71532521,       11.682979,12.376977 ,10.900609 ,      9.85200,      9.24200,      9.04100,      8.96000,      9.09700,      0.34205778
      0.39560738,       11.859064,12.623544 ,11.027397 ,      9.87300,      9.16400,      8.97900,      8.88100,      9.00800,      0.38643213
      0.42823694,       11.802353,12.558822 ,10.977063 ,      9.86100,      9.15800,      8.95000,      8.85500,      8.99200,      0.40414278
      0.52238586,       12.194686,12.878477 ,11.421979 ,      10.3760,      9.80600,      9.65900,      9.51500,      9.66100,      0.36958974
       1.2200971,       11.309783,11.858357 ,10.638862 ,      9.74300,      9.24600,      9.13100,      9.04800,      9.11600,      0.22945619
       5.8314833,       10.957480,11.30744  ,10.47099  ,      9.93800,      9.61900,      9.55600,      9.51200,      9.55200,       0.0000000
      0.83012316,       11.223265,11.825803 ,10.505044 ,      9.57700,      9.03700,      8.88100,      8.79600,      8.88700,      0.25449469
       1.9014879,       11.166918,11.438913 ,10.753026 ,      10.2620,      10.0860,      10.0140,      9.95600,      9.97000,      0.52544624
       1.5807097,       11.532130,12.107536 ,10.833825 ,      9.90700,      9.36900,      9.27400,      9.20900,      9.26400,      0.54725748
      0.54512821,       11.047548,11.88624  ,10.174783 ,      8.87900,      8.09800,      7.93400,      7.80600,      7.93500,      0.77429774
       4.3112710,       10.771909,11.077369 ,10.323553 ,      9.80300,      9.51400,      9.43700,      9.42000,      9.44400,      0.20491008
      0.95126193,       10.043267,10.845015 ,9.202417  ,      8.00300,      7.29400,      7.09500,      6.99400,      7.14300,      0.63480716
       1.4545641,       9.9906600,10.561405 ,9.311874  ,      8.43000,      7.90700,      7.81300,      7.67600,      7.77900,      0.36365084
       7.1921814,       9.9270930,10.253125 ,9.465684  ,      8.95900,      8.65700,      8.59300,      8.51900,      8.53100,      0.24724703
       7.0285884,       10.218912,10.553631 ,9.747693  ,      9.23200,      8.99900,      8.90500,      8.81900,      8.83300,       0.0000000
       7.1606158,       10.387709,10.741151 ,9.903903  ,      9.35800,      9.05300,      9.04100,      8.92600,      8.95700,      0.19066955
       7.2404717,       11.511662,12.009824 ,10.884976 ,      10.0820,      9.65900,      9.55600,      9.47300,      9.48800,      0.41008812
       7.2849902,       11.309817,11.790186 ,10.7073345,      9.95700,      9.55600,      9.47500,      9.42800,      9.49000,      0.20120086
       7.3925118,       10.966898,11.391044 ,10.415396 ,      9.76100,      9.40700,      9.31300,      9.28100,      9.33300,      0.11890535
       8.0033936,       8.5375810,8.726965  ,8.250511  ,      7.89200,      7.76700,      7.73800,      7.67900,      7.68600,     0.049517741
       7.3495255,       8.8805610,9.098552  ,8.554127  ,      8.20500,      8.04100,      8.00000,      7.95400,      7.97300,       0.0000000
       7.2541328,       8.8772190,9.099882  ,8.545056  ,      8.18400,      8.00600,      7.98400,      7.94600,      7.95200,       0.0000000
       7.4266358,       10.697760,11.0888605,10.170576 ,      9.58500,      9.24100,      9.14800,      9.11400,      9.14400,      0.13741927
       6.8426516,       8.1131270,8.253872  ,7.9064283 ,      7.61800,      7.54300,      7.52000,      7.47400,      7.49200,      0.20994651
      0.43950229,       11.235629,12.2648115,10.248611 ,      8.69300,      7.80900,      7.58100,      7.36700,      7.56900,       1.3962203
      0.51643900,       11.335990,12.574978 ,10.247699 ,      8.45300,      7.57600,      7.23400,      6.97100,      7.25400,       1.8351687
       12.674684,       8.5387140,8.854434  ,8.098801  ,      7.57300,      7.32700,      7.28500,      7.24300,      7.28300,      0.20655530
       6.7988710,       10.134455,10.460739 ,9.674894  ,      9.14500,      8.85400,      8.79600,      8.78700,      8.80700,       0.0000000
       7.4105693,       10.383268,10.725969 ,9.903318  ,      9.35000,      9.09200,      8.99600,      8.96400,      9.00400,      0.21248538
       7.4870406,       9.9215730,10.235794 ,9.475083  ,      8.98300,      8.71100,      8.63200,      8.61200,      8.63000,       0.0000000
       1.0568968,       10.183774,10.757961 ,9.494173  ,      8.59900,      8.08700,      7.91800,      7.85900,      7.94400,      0.29697245
       7.0914877,       9.3353210,9.596398  ,8.948842  ,      8.51700,      8.30300,      8.25900,      8.24300,      8.25700,     0.077562421
       4.7460063,       8.9438715,9.21672   ,8.536231  ,      8.06100,      7.84800,      7.76900,      7.76400,      7.79200,       0.0000000
       7.2533980,       9.5183760,9.797171  ,9.110006  ,      8.64500,      8.46900,      8.38200,      8.33900,      8.36200,     0.064575914
       7.2298801,       9.1031620,9.3168125 ,8.657421  ,      8.13700,      7.91200,      7.86200,      7.83000,      7.85600,     0.082116585
       2.4815834,       10.787053,11.114294 ,10.317804 ,      9.77200,      9.46500,      9.39400,      9.32900,      9.36800,       0.0000000
       12.674684,       8.5387140,8.854434  ,8.098801  ,      7.57300,      7.32700,      7.28500,      7.24300,      7.28300,     0.071126631
       7.4803366,       11.165423,11.622687 ,10.582668 ,      9.86300,      9.51200,      9.38500,      9.34800,      9.39000,      0.32688703
       6.7988710,       10.134455,10.460739 ,9.674894  ,      9.14500,      8.85400,      8.79600,      8.78700,      8.80700,     0.020322972
       7.4105693,       10.383268,10.725969 ,9.903318  ,      9.35000,      9.09200,      8.99600,      8.96400,      9.00400,       0.0000000
       7.4870406,       9.9215730,10.235794 ,9.475083  ,      8.98300,      8.71100,      8.63200,      8.61200,      8.63000,     0.040862283
       1.0568968,       10.183774,10.757961 ,9.494173  ,      8.59900,      8.08700,      7.91800,      7.85900,      7.94400,      0.21490315
       7.0914877,       9.3353210,9.596398  ,8.948842  ,      8.51700,      8.30300,      8.25900,      8.24300,      8.25700,       0.0000000
       4.7460063,       8.9438715,9.21672   ,8.536231  ,      8.06100,      7.84800,      7.76900,      7.76400,      7.79200,       0.0000000
       7.2533980,       9.5183760,9.797171  ,9.110006  ,      8.64500,      8.46900,      8.38200,      8.33900,      8.36200,      0.11291732
       7.2298801,       9.1031620,9.3168125 ,8.657421  ,      8.13700,      7.91200,      7.86200,      7.83000,      7.85600,     0.048245049
       2.5711637,       10.916526,11.2725725,10.424029 ,      9.86100,      9.55300,      9.46800,      9.42400,      9.46400,      0.18018485
      0.96552994,       10.578310,11.153562 ,9.894893  ,      8.97800,      8.47000,      8.31800,      8.24700,      8.34100,      0.30942632
      0.24977579,       11.320350,12.16067  ,10.444022 ,      9.26000,      8.39100,      8.24200,      8.05300,      8.16500,      0.41233387
      0.55474145,       11.208748,11.940342 ,10.407312 ,      9.30200,      8.61800,      8.44600,      8.34100,      8.46700,      0.47123674
       2.2233061,       10.731641,10.985327 ,10.349415 ,      9.91800,      9.70300,      9.65200,      9.61800,      9.63200,       0.0000000
       2.1329873,       11.357948,11.823421 ,10.755893 ,      10.0070,      9.59200,      9.47800,      9.43800,      9.49100,       0.0000000
       3.4407404,       10.812885,11.076945 ,10.415689 ,      9.94500,      9.70900,      9.64600,      9.60800,      9.62900,       0.0000000
       4.3294718,       11.198873,11.521384 ,10.740339 ,      10.2470,      9.94900,      9.89200,      9.86000,      9.88100,       0.0000000
       10.642624,       10.862214,11.31346  ,10.274649 ,      9.54300,      9.08600,      9.01100,      8.95100,      8.98800,      0.15372102
       1.3906516,       9.9920250,10.526707 ,9.342915  ,      8.49100,      8.01400,      7.87100,      7.81900,      7.90300,      0.35771220
      0.68585888,       11.318430,11.901344 ,10.620642 ,      9.71700,      9.17100,      9.04700,      8.96400,      9.04100,      0.51732592
       1.0477540,       10.456168,10.997535 ,9.793817  ,      8.95300,      8.46000,      8.36600,      8.28600,      8.35200,      0.18791424
      0.17105964,       11.798502,12.940266 ,10.757042 ,      9.16600,      8.25400,      7.93800,      7.83800,      8.01800,       1.1845744
       6.5232003,       10.968149,11.35603  ,10.43865  ,      9.80100,      9.46900,      9.39500,      9.36300,      9.40700,    0.0084150294
      0.44427929,       12.675937,13.410931 ,11.860813 ,      10.6830,      10.0900,      9.88000,      9.79500,      9.93000,      0.62927854
      0.39806533,       12.728037,13.39345  ,11.9624405,      10.9100,      10.3160,      10.1750,      10.0790,      10.1960,      0.41610049
       1.0935592,       12.706756,13.336871 ,11.968382 ,      10.9860,      10.4580,      10.3350,      10.2220,      10.3180,      0.34895512
      0.58697507,       12.408867,13.1251   ,11.610314 ,      10.4780,      9.89700,      9.71800,      9.61400,      9.74000,      0.53065280
      0.41027590,       12.136591,13.0078535,11.234249 ,      9.90600,      9.13300,      8.92200,      8.81900,      8.94700,      0.81094771
      0.96074309,       12.304728,12.945373 ,11.55001  ,      10.5070,      9.93300,      9.76200,      9.68700,      9.75300,      0.93737995
      0.56910562,       11.493985,12.234385 ,10.680227 ,      9.57600,      8.89900,      8.69400,      8.62400,      8.74000,      0.60719890
      0.37661615,       12.475786,13.315717 ,11.591141 ,      10.3690,      9.67300,      9.48300,      9.33500,      9.50700,      0.64948020
       1.5966361,       9.2950090,9.817428  ,8.657583  ,      7.84600,      7.31600,      7.21600,      7.08900,      7.22500,      0.13038220
       2.2801309,       11.181989,11.403929 ,10.827903 ,      10.4150,      10.2810,      10.2130,      10.1640,      10.1870,       0.0000000
      0.51333527,       11.384392,12.009703 ,10.649992 ,      9.69000,      9.15100,      8.97700,      8.89200,      8.96600,      0.73285338
      0.96140339,       11.509927,12.296513 ,10.662441 ,      9.46000,      8.76100,      8.61400,      8.52200,      8.62700,      0.97109001
      0.47807336,       12.226386,12.951956 ,11.414307 ,      10.2870,      9.65400,      9.48100,      9.37300,      9.49100,      0.66765919
       3.2476533,       11.473118,11.791623 ,11.010917 ,      10.4580,      10.1890,      10.1570,      10.0750,      10.1310,      0.38247782
       1.6614094,       11.675578,12.176848 ,11.044361 ,      10.2390,      9.75800,      9.66500,      9.58900,      9.69400,      0.13235327
       2.5540275,       11.851840,12.370665 ,11.20298  ,      10.3970,      9.93800,      9.81000,      9.76300,      9.86600,     0.041417680
      0.52884953,       11.771753,12.255296 ,11.145306 ,      10.3140,      9.84800,      9.71800,      9.68500,      9.76200,      0.23070493
      0.84155352,       11.671764,12.234178 ,10.991801 ,      10.1190,      9.56000,      9.41700,      9.36400,      9.45500,      0.14614478
      0.50850663,       11.623006,12.134908 ,10.975071 ,      10.1510,      9.65700,      9.54800,      9.47600,      9.55200,      0.19846899
       1.6541181,       11.859842,12.411203 ,11.187715 ,      10.3160,      9.81800,      9.69800,      9.63800,      9.71000,      0.16747048
       2.6006047,       11.758942,12.049183 ,11.318253 ,      10.7940,      10.5610,      10.5110,      10.4630,      10.4900,      0.33591835
      0.47703934,       12.331142,12.984033 ,11.571617 ,      10.5350,      9.99200,      9.82900,      9.71400,      9.81300,      0.52276455
      0.34430647,       12.317808,13.253823 ,11.378897 ,      10.0310,      9.30300,      9.04600,      8.94900,      9.14700,       1.1631515
       1.2330291,       11.667540,12.201649 ,11.008816 ,      10.1430,      9.62800,      9.54200,      9.47200,      9.55300,      0.13397972
      0.21376863,       10.823306,11.680533 ,9.949497  ,      8.70400,      7.92000,      7.73800,      7.57500,      7.77100,      0.68447838
      0.78461983,       11.377559,12.01454  ,10.638612 ,      9.61900,      9.05600,      8.89700,      8.83800,      8.92000,      0.55352497
      0.87686410,       9.8595790,10.594851 ,9.059574  ,      7.91000,      7.22200,      7.06200,      6.84300,      7.05700,      0.48678324
      0.77836841,       10.797555,11.3715   ,10.105113 ,      9.24700,      8.60500,      8.55700,      8.45700,      8.54600,      0.37191494
      0.81410155,       10.271320,10.984405 ,9.48409   ,      8.40500,      7.74400,      7.55400,      7.43300,      7.57800,      0.51997274
       1.1510880,       12.713299,12.993029 ,12.278898 ,      11.7930,      11.5400,      11.4980,      11.4700,      11.4830,       0.0000000
       1.1757540,       13.062797,13.359412 ,12.603226 ,      12.1170,      11.8690,      11.7820,      11.7500,      11.8390,       0.0000000
       1.1357353,       12.706972,13.120839 ,12.135991 ,      11.4520,      11.0820,      10.9930,      10.9370,      10.9970,      0.24261193
       1.1706430,       12.916354,13.300988 ,12.37558  ,      11.7110,      11.3720,      11.3110,      11.2620,      11.3130,     0.033251342
       1.0902761,       13.173748,13.492696 ,12.695658 ,      12.1680,      11.8310,      11.8130,      11.7660,      11.8110,       0.0000000
       1.0819005,       12.915256,13.228465 ,12.441886 ,      11.9300,      11.6280,      11.5780,      11.5230,      11.5570,    0.0074936502
       1.1190131,       12.601736,12.986186 ,12.06384  ,      11.4380,      11.1100,      11.0270,      10.9810,      11.0340,       0.0000000
       1.1499233,       12.619714,13.006436 ,12.08029  ,      11.4470,      11.1430,      11.0300,      11.0000,      11.0620,     0.043594066
       1.1083041,       12.393482,13.114045 ,11.576182 ,      10.4080,      9.77200,      9.61300,      9.55200,      9.60200,      0.91020096
      0.79055191,       11.301926,11.926275 ,10.569223 ,      9.62500,      9.05400,      8.89600,      8.80600,      8.89300,      0.40270612
      0.69940950,       11.419368,12.1500225,10.611226 ,      9.51800,      8.82000,      8.68100,      8.55300,      8.67100,      0.58706361
      0.25601986,       11.691756,12.985553 ,10.581375 ,      8.88600,      7.99600,      7.68500,      7.54700,      7.75800,      0.52509063
       2.1041894,       11.146714,11.6834545,10.484944 ,      9.62700,      9.16400,      9.03100,      8.97100,      9.04200,      0.38912456
       1.1958808,       11.574029,12.205361 ,10.837433 ,      9.83900,      9.25400,      9.14700,      9.03700,      9.13100,      0.48490428
      0.38591565,       11.360188,12.33001  ,10.411614 ,      9.05200,      8.20100,      7.98700,      7.85500,      8.04500,      0.70052486
      0.61410385,       11.641631,12.244847 ,10.926506 ,      10.0080,      9.40900,      9.30200,      9.19700,      9.29100,      0.36493620
      0.15218538,       11.477073,12.757994 ,10.380927 ,      8.75500,      7.83900,      7.51800,      7.37600,      7.55300,      0.46022226
      0.92727504,       11.327769,12.093553 ,10.489017 ,      9.31100,      8.62800,      8.50400,      8.37700,      8.45400,      0.89670463
      0.26077746,       11.729574,12.572024 ,10.84322  ,      9.57100,      8.78800,      8.66300,      8.53100,      8.59200,      0.98246101
      0.34771099,       11.082616,12.088776 ,10.122692 ,      8.67500,      7.78300,      7.61100,      7.47800,      7.62800,      0.88924160
       1.4962826,       11.505327,12.138002 ,10.773963 ,      9.77800,      9.21100,      9.09000,      9.00600,      9.09200,      0.71870173
       1.1695078,       12.504985,12.823076 ,12.031133 ,      11.5060,      11.2290,      11.1450,      11.1290,      11.2350,       0.0000000
       1.2187118,       12.017052,12.53779  ,11.366191 ,      10.5220,      10.0230,      9.94100,      9.89000,      9.97000,      0.15716591
      0.20707030,       12.355432,13.448813 ,11.326381 ,      9.75000,      8.82400,      8.62900,      8.49700,      8.61500,       1.2730991
       30.649340,       3.4213443,4.2218194 ,2.8407078 ,      1.97400,      1.32700,      1.36400,     -1.57100,    -0.507000,      0.12775594
      0.77944858,       11.869140,12.5590105,11.085031 ,      10.0070,      9.39900,      9.22900,      9.12600,      9.23600,      0.49133030
      0.31459843,       12.060387,13.144539 ,11.044147 ,      9.52800,      8.65100,      8.41300,      8.30000,      8.46600,       1.0399581
      0.96715375,       11.226652,11.896558 ,10.47079  ,      9.44800,      8.90400,      8.70600,      8.59400,      8.71000,      0.63588812
      0.45431799,       11.020573,12.0401325,10.053944 ,      8.62200,      7.78200,      7.56700,      7.42700,      7.58900,      0.88564646
       9.7577053,       4.5189830,5.237184  ,3.8830729 ,      2.82200,      2.21300,      2.06500,     0.679000,     0.233000,      0.38351256
      0.49378776,       11.603778,12.557849 ,10.653848 ,      9.27200,      8.46600,      8.18200,      8.09400,      8.24100,       1.0309536
      0.46121962,       11.687927,12.645319 ,10.739839 ,      9.37100,      8.53600,      8.28100,      8.18400,      8.33200,       1.4558440
      0.21912419,       11.529892,12.604962 ,10.524134 ,      9.02100,      8.10400,      7.82000,      7.74000,      7.84600,      0.98713145
      0.51552272,       12.241956,12.928792 ,11.463904 ,      10.3980,      9.80100,      9.63200,      9.53700,      9.67500,      0.67761606
       6.2706465,       12.004587,12.458837 ,11.406106 ,      10.6740,      10.2410,      10.1390,      10.1080,      10.1660,     0.081476004
       1.6243028,       12.457593,13.047103 ,11.735769 ,      10.7370,      10.2310,      10.1250,      10.0510,      10.0980,      0.69256693
       6.2399689,       13.062371,13.793331 ,12.247186 ,      11.2300,      10.6150,      10.4710,      10.4240,      10.4970,      0.41071905
      0.42772884,       11.955680,12.538538 ,11.254253 ,      10.3580,      9.71500,      9.59600,      9.54700,      9.63700,      0.20519699
      0.41452483,       12.117895,12.790443 ,11.349065 ,      10.3080,      9.64700,      9.50200,      9.40800,      9.50800,      0.41548918
       7.2719739,       13.277870,14.099785 ,12.397696 ,      11.2970,      10.6360,      10.4840,      10.4060,      10.4630,      0.48352711
       4.0983951,       13.118283,13.815381 ,12.318647 ,      11.3410,      10.7070,      10.5880,      10.5290,      10.5700,      0.33765912
       8.8417298,       13.691244,14.651119 ,12.725899 ,      11.4800,      10.8770,      10.6370,      10.5320,      10.5110,      0.60555655
       6.9367966,       13.327003,14.106769 ,12.472215 ,      11.4040,      10.7250,      10.6270,      10.5390,      10.5780,      0.17313383
       10.605660,       12.239427,13.012336 ,11.400268 ,      10.3410,      9.70100,      9.57700,      9.50700,      9.56900,      0.47470609
      0.28538864,       12.598780,13.283281 ,11.820221 ,      10.7260,      10.0830,      9.91400,      9.87000,      9.98500,      0.19265096
      0.50516960,       12.310719,12.96035  ,11.552535 ,      10.5150,      9.88500,      9.75700,      9.67600,      9.76800,      0.51744013
      0.29066337,       12.613953,13.381208 ,11.778716 ,      10.5840,      9.88100,      9.66900,      9.58400,      9.69000,      0.43266937
      0.34850401,       12.471894,13.167174 ,11.68491  ,      10.5790,      10.0010,      9.80700,      9.73800,      9.85100,      0.51830001
       6.7495096,       12.113080,12.655882 ,11.450883 ,      10.6290,      10.1570,      10.0330,      9.99800,      10.0600,     0.065393539
       5.6988455,       13.406546,14.15197  ,12.581579 ,      11.5670,      10.9380,      10.8250,      10.7250,      10.7980,      0.29342180
       5.5838069,       13.699062,14.530478 ,12.765104 ,      11.5320,      10.9140,      10.6670,      10.5150,      10.5420,      0.40196257
       5.5080453,       13.852437,14.7106695,12.949976 ,      11.8030,      11.1550,      11.0220,      10.9140,      10.9810,      0.52058115
       5.8143960,       14.011493,14.956079 ,13.063392 ,      11.8480,      11.1980,      11.0400,      10.9160,      10.9930,      0.64886854
      0.31469638,       11.938532,12.708597 ,11.099663 ,      9.91100,      9.13800,      9.02600,      8.91600,      9.03300,      0.48554247
       9.0316106,       13.132940,14.012975 ,12.214199 ,      11.0470,      10.3970,      10.2210,      10.1290,      10.1660,      0.46530249
       6.7768806,       12.739476,13.451692 ,11.939964 ,      10.9650,      10.3520,      10.2100,      10.1250,      10.1770,      0.44861938
       9.5581769,       12.702394,13.460519 ,11.846422 ,      10.7390,      10.1240,      9.96100,      9.89500,      9.90200,      0.81272109
       5.3731151,       13.446936,14.348203 ,12.519449 ,      11.3250,      10.6620,      10.4720,      10.3990,      10.4340,       1.1451891
       8.1578988,       13.609232,14.509955 ,12.682008 ,      11.5290,      10.8750,      10.7040,      10.5850,      10.5840,      0.43879273
       8.5385092,       13.334254,14.208522 ,12.409714 ,      11.2520,      10.5890,      10.3920,      10.3230,      10.3140,      0.46728305
       6.5154627,       14.360865,15.446594 ,13.333969 ,      11.9620,      11.2730,      11.1010,      10.9990,      10.9800,      0.87072271
       7.3155426,       12.960390,13.689426 ,12.145601 ,      11.1250,      10.4930,      10.3620,      10.2880,      10.3630,      0.37972332
       7.8937110,       13.746147,14.657276 ,12.79715  ,      11.5690,      10.9440,      10.7580,      10.6760,      10.6160,      0.53294361
       4.9492922,       13.814894,14.671537 ,12.901408 ,      11.7360,      11.0670,      10.9130,      10.8100,      10.8880,      0.75376618
       5.7650729,       13.025271,13.721863 ,12.235521 ,      11.2510,      10.6540,      10.5010,      10.4640,      10.5580,      0.33730415
       5.3846746,       13.230474,14.065293 ,12.341527 ,      11.2510,      10.5730,      10.3980,      10.3310,      10.3720,      0.72687352
       7.4719882,       13.208492,14.065231 ,12.307174 ,      11.1460,      10.4930,      10.3620,      10.2720,      10.3470,      0.63883482
       2.7976595,       11.584937,11.86562  ,11.155153 ,      10.6590,      10.3900,      10.3410,      10.3110,      10.3440,     0.036467180
       3.0268902,       10.930487,11.193128 ,10.535833 ,      10.0870,      9.89700,      9.80800,      9.76300,      9.78700,     0.033461800
       1.2955736,       9.9479570,10.523745 ,9.2701025 ,      8.38200,      7.78500,      7.71200,      7.59300,      7.72200,      0.15103785
       2.4207000,       10.734188,11.038764 ,10.29595  ,      9.78900,      9.54500,      9.51800,      9.49400,      9.51700,     0.038623063
       2.1328924,       11.236094,11.647072 ,10.713472 ,      10.1090,      9.80700,      9.70000,      9.65800,      9.71900,      0.15596657
       2.6908447,       11.146946,11.507993 ,10.653159 ,      10.0840,      9.79200,      9.70300,      9.66100,      9.70300,     0.020607467
       4.1271701,       11.098033,11.418243 ,10.66057  ,      10.1810,      9.87500,      9.86100,      9.78500,      9.84300,       0.0000000
       2.0699511,       10.885276,11.165722 ,10.469097 ,      10.0010,      9.72400,      9.70800,      9.68400,      9.71500,       0.0000000
      0.96665316,       10.820452,11.417851 ,10.118915 ,      9.19900,      8.67400,      8.50600,      8.43100,      8.55300,      0.20655821
       1.3244096,       11.268513,11.80327  ,10.630945 ,      9.80400,      9.31300,      9.22400,      9.12700,      9.21500,      0.12938002
       3.4086849,       10.249061,10.761359 ,9.610765  ,      8.81600,      8.33700,      8.19100,      8.16100,      8.23300,      0.15691274
       1.4467514,       10.202638,10.740966 ,9.542911  ,      8.67400,      8.14300,      8.03800,      7.97000,      8.05500,      0.12484525
       5.1879785,       10.113965,10.358913 ,9.739484  ,      9.31900,      9.12100,      9.06500,      9.02200,      9.06100,     0.060034549
       7.9469844,       10.102895,10.432522 ,9.634874  ,      9.13000,      8.80000,      8.71800,      8.66600,      8.69300,     0.047455035
      0.90051559,       10.696075,11.235198 ,10.032765 ,      9.20300,      8.72300,      8.55000,      8.46800,      8.57000,      0.13773468
       2.6991268,       10.426669,10.616367 ,10.117958 ,      9.79000,      9.60800,      9.54700,      9.49800,      9.52400,       0.0000000
       5.0355944,       10.293017,10.5760145,9.875935  ,      9.41800,      9.16700,      9.10600,      9.07800,      9.12600,       0.0000000
      0.53213236,       11.543877,12.010168 ,10.932327 ,      10.1290,      9.66500,      9.55900,      9.50400,      9.56000,      0.21629090
      0.61232678,       9.9897850,10.6654625,9.228425  ,      8.21100,      7.51400,      7.37500,      7.20800,      7.37600,      0.16598305
      0.64418680,       11.479338,12.007888 ,10.832289 ,      9.97600,      9.49100,      9.36100,      9.31300,      9.39400,     0.068554452
       1.9631954,       11.312397,11.812028 ,10.689905 ,      9.93700,      9.45400,      9.36800,      9.29100,      9.36800,      0.11660788
       3.3620591,       11.051267,11.338776 ,10.63     ,      10.1650,      9.93600,      9.84600,      9.81200,      9.84500,       0.0000000
       3.7260145,       10.932579,11.195498 ,10.534246 ,      10.0630,      9.84800,      9.80200,      9.77500,      9.79700,     0.037258771
       5.9638390,       10.903604,11.277149 ,10.390684 ,      9.78600,      9.45300,      9.35600,      9.28200,      9.35000,      0.14849553
       2.6445933,       10.181768,10.447212 ,9.792851  ,      9.39300,      9.19200,      9.10900,      9.06100,      9.08800,       0.0000000
       4.1247697,       10.859250,11.191496 ,10.382337 ,      9.85000,      9.49200,      9.46300,      9.38500,      9.43000,       0.0000000
       2.9758395,       10.970469,11.197771 ,10.617377 ,      10.2240,      10.0490,      9.95800,      9.96200,      9.99900,       0.0000000
       3.9420275,       10.695248,10.986114 ,10.269484 ,      9.77000,      9.50000,      9.46100,      9.41000,      9.43600,      0.18594031
       3.9194907,       10.772305,11.123613 ,10.284894 ,      9.73500,      9.42300,      9.35100,      9.31500,      9.37100,      0.43905927
       3.1332289,       10.658551,10.914777 ,10.278827 ,      9.88300,      9.69900,      9.60800,      9.58300,      9.61100,       0.0000000
       5.8920582,       10.565377,10.901214 ,10.099288 ,      9.57000,      9.28400,      9.19600,      9.16000,      9.20800,      0.11018251
      0.36186791,       11.034645,11.530195 ,10.406243 ,      9.60700,      9.08900,      9.01200,      8.92200,      8.99100,      0.22904321
       1.0824976,       10.376784,10.983379 ,9.675704  ,      8.75400,      8.15900,      8.06300,      7.95500,      8.09500,      0.26091766
       3.4249219,       11.265148,11.602511 ,10.78177  ,      10.2540,      9.88200,      9.85300,      9.78700,      9.82400,      0.11856771
      0.70737566,       11.442122,12.002536 ,10.768097 ,      9.90600,      9.36300,      9.25200,      9.16100,      9.26300,      0.15770186
       5.1322432,       11.163960,11.509873 ,10.67904  ,      10.1100,      9.79900,      9.71900,      9.66900,      9.72800,       0.0000000
       6.9084939,       10.675902,11.066723 ,10.158781 ,      9.57100,      9.21600,      9.15800,      9.11400,      9.17800,     0.015542323
       2.0057735,       10.970919,11.507147 ,10.317981 ,      9.47900,      8.99200,      8.87600,      8.80900,      8.89800,     0.044674376
       7.6301686,       10.558534,10.948939 ,10.036822 ,      9.42700,      9.06000,      8.96100,      8.92200,      8.95800,     0.052403005
       3.1026026,       11.249523,11.578978 ,10.780685 ,      10.2670,      9.97700,      9.92800,      9.86200,      9.90300,     0.094200636
       3.9442567,       10.528201,10.817189 ,10.103685 ,      9.62600,      9.32000,      9.30600,      9.25600,      9.30300,     0.073738650
      0.91181795,       10.824730,11.372323 ,10.156227 ,      9.33500,      8.83800,      8.64400,      8.57000,      8.68400,      0.21698918
      0.66152912,       11.224343,11.684808 ,10.628497 ,      9.91800,      9.43800,      9.33700,      9.25800,      9.32000,       0.0000000
       2.4569143,       11.206529,11.723241 ,10.561053 ,      9.77100,      9.27900,      9.14800,      9.11200,      9.17200,     0.071567547
       4.4432187,       10.462036,10.712792 ,10.087049 ,      9.68800,      9.48800,      9.41200,      9.38600,      9.39900,      0.17065526
       6.1314135,       11.237498,11.5952835,10.742663 ,      10.1930,      9.83300,      9.82000,      9.73600,      9.76600,       0.0000000
       4.0128226,       11.326000,11.642298 ,10.869125 ,      10.3460,      10.0680,      9.99600,      9.96300,      10.0010,      0.14978224
      0.75457396,       11.172622,11.693127 ,10.526431 ,      9.70500,      9.19000,      9.08100,      9.01100,      9.09500,      0.10899390
       11.510310,       10.007889,10.418398 ,9.470988  ,      8.85900,      8.49900,      8.45600,      8.36200,      8.41700,       0.0000000
       2.3665080,       11.379247,11.846949 ,10.776408 ,      10.0490,      9.62600,      9.54000,      9.49100,      9.54900,      0.13713779
       2.8467445,       10.843697,11.099011 ,10.4581785,      10.0370,      9.80600,      9.76700,      9.74700,      9.77200,      0.21686039
       1.2613684,       11.486914,12.118594 ,10.7592535,      9.81400,      9.27900,      9.11500,      9.03000,      9.13800,      0.28709684
       2.8558797,       11.229410,11.577772 ,10.736331 ,      10.1680,      9.89000,      9.77700,      9.76000,      9.80200,     0.055593959
      0.67429101,       11.149508,11.755898 ,10.434616 ,      9.56000,      8.88100,      8.71500,      8.66300,      8.76500,      0.16341486
       2.4632290,       10.701333,11.199138 ,10.074597 ,      9.26600,      8.80500,      8.72600,      8.64600,      8.69100,      0.15392282
       2.6455332,       11.423357,11.935205 ,10.784839 ,      10.0140,      9.56700,      9.44600,      9.33700,      9.41800,      0.14948182
       2.2450727,       11.073175,11.255449 ,10.771469 ,      10.4400,      10.3020,      10.2630,      10.2190,      10.2470,     0.058275933
      0.62218220,       11.451259,12.016026 ,10.767714 ,      9.86900,      9.35700,      9.21400,      9.13700,      9.23300,      0.31247184
      0.70775952,       11.377655,11.949762 ,10.688829 ,      9.77300,      9.25800,      9.12800,      9.05300,      9.15700,      0.21338072
       5.6369432,       10.567767,10.952974 ,10.052959 ,      9.49600,      9.11800,      9.02100,      8.98800,      9.01900,      0.22840457
